Date,Open,High,Low,Close,Volume
2022-01-03 00:00:00-05:00,31.397356360333795,31.677611447676316,31.21519021947074,31.651338577270508,5957600
2022-01-04 00:00:00-05:00,31.77394526573706,32.59719739164246,31.65133409998188,32.32569885253906,7887600
2022-01-05 00:00:00-05:00,32.46582685117935,32.70229267755265,32.1855717993822,32.19432830810547,7096900
2022-01-06 00:00:00-05:00,32.4658392654184,32.697925255722886,32.22937334862562,32.25564956665039,6045400
2022-01-07 00:00:00-05:00,32.2206109869264,32.772361351701335,32.133029177585954,32.711055755615234,4915000
2022-01-10 00:00:00-05:00,32.80739276547623,33.05261848093348,32.50962130741721,32.71981430053711,8565700
2022-01-11 00:00:00-05:00,32.844174258362195,32.99130767474689,32.31694618298371,32.92124557495117,5556300
2022-01-12 00:00:00-05:00,32.91249641671978,32.973802020573416,32.57093232837187,32.66727066040039,4793900
2022-01-13 00:00:00-05:00,32.623476299535085,33.148953776051776,32.597203427980546,32.97379684448242,6287000
2022-01-14 00:00:00-05:00,32.94752335916134,33.3854224061392,32.72857383567241,33.29784393310547,5354500
2022-01-18 00:00:00-05:00,33.25404816526183,33.350386471220176,32.45707218992993,32.7811164855957,7062200
2022-01-19 00:00:00-05:00,32.87746508592092,33.00883281080296,32.47021879106713,32.59720993041992,5076500
2022-01-20 00:00:00-05:00,32.72857228444655,32.89497605259009,32.363364656940064,32.45707702636719,5274100
2022-01-21 00:00:00-05:00,32.588442533638805,32.9694158635055,32.316947293854824,32.40452575683594,7544700
2022-01-24 00:00:00-05:00,32.369487632490454,32.57092073644919,31.10833993517782,31.870283126831055,12053700
2022-01-25 00:00:00-05:00,31.64258247474098,31.883424918670748,31.230956348262612,31.712644577026367,7115700
2022-01-26 00:00:00-05:00,31.695132283625988,32.29943511552098,31.401740719653443,31.563764572143555,7220400
2022-01-27 00:00:00-05:00,31.651340808772023,32.39139122581668,31.49369689341453,31.60755157470703,6138800
2022-01-28 00:00:00-05:00,31.353567893887767,31.59003375601858,30.889396020577788,31.57251739501953,7069800
2022-01-31 00:00:00-05:00,31.27475278152089,31.48494581858716,30.82809717149941,31.353574752807617,10230800
2022-02-01 00:00:00-05:00,31.222201192389395,31.712645952369805,31.04704091772309,31.6425838470459,5978100
2022-02-02 00:00:00-05:00,31.744172927175075,31.975383545980765,31.309778535229693,31.86153221130371,7375900
2022-02-03 00:00:00-05:00,31.928971131726353,32.09800085548006,31.30540132405237,31.38860321044922,7982900
2022-02-04 00:00:00-05:00,31.18716385814599,31.38859697491313,30.390187900109098,30.433977127075195,12949000
2022-02-07 00:00:00-05:00,30.479521861778533,30.661688015083875,30.153726887419932,30.4077091217041,6537000
2022-02-08 00:00:00-05:00,30.52156560246125,30.75803151480406,30.346408637085805,30.600387573242188,5424900
2022-02-09 00:00:00-05:00,30.71423521938752,30.90253192073489,30.517182008144452,30.609140396118164,5993700
2022-02-10 00:00:00-05:00,30.48652994456076,30.644173853704128,29.947912698170217,30.03111457824707,6823500
2022-02-11 00:00:00-05:00,30.088043378537133,30.60914431806091,30.004841489798483,30.416467666625977,7097800
2022-02-14 00:00:00-05:00,30.477772461771018,30.61790002068634,29.83844026541333,30.293855667114258,7007300
2022-02-15 00:00:00-05:00,30.407703844776446,30.616142834109752,30.18875437202524,30.372671127319336,7912500
2022-02-16 00:00:00-05:00,30.917414048211906,32.53589144057604,30.696713952350112,32.07171630859375,14217200
2022-02-17 00:00:00-05:00,31.98852116723495,33.144574183378175,31.79146462574671,33.096405029296875,14990500
